"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2019', 'Quantity')","('Dec 2019', 'FOB (Baht)')","('Jan - Dec 2019', 'Quantity')","('Jan - Dec 2019', 'FOB (Baht)')"
CN,CHINA,0,0,52000,410479
IN,INDIA,0,0,57000,6786390
JP,JAPAN,290,221944,2757,1773776
MY,MALAYSIA,0,0,340,40259
MM,MYANMAR,0,0,18400,324000
PH,PHILIPPINES,0,0,100,25839
SD,SUDAN,0,0,24000,1377931
SUM,SUM,290,221944,154597,10738674
