"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2018', 'Quantity')","('Aug 2018', 'FOB (Baht)')","('Jan - Aug 2018', 'Quantity')","('Jan - Aug 2018', 'FOB (Baht)')"
IN,INDIA,10000,1253064,45450,5502585
JP,JAPAN,440,304611,1469,862758
MM,MYANMAR,43150,405200,84900,1262200
PH,PHILIPPINES,0,0,45,16
SUM,SUM,53590,1962875,131864,7627559
