"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2020', 'Quantity')","('Mar 2020', 'FOB (Baht)')","('Jan - Mar 2020', 'Quantity')","('Jan - Mar 2020', 'FOB (Baht)')"
KR,"KOREA,REPUBLIC OF",0,0,25,1847
ZA,SOUTH AFRICA,15000,1070763,15000,1070763
SUM,SUM,15000,1070763,15025,1072610
