"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2018', 'Quantity')","('Sept 2018', 'FOB (Baht)')","('Jan - Sept 2018', 'Quantity')","('Jan - Sept 2018', 'FOB (Baht)')"
IN,INDIA,12000,1483018,57450,6985603
JP,JAPAN,60,51094,1529,913852
MM,MYANMAR,0,0,84900,1262200
PH,PHILIPPINES,0,0,45,16
SUM,SUM,12060,1534112,143924,9161671
