"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2016', 'Quantity')","('Apr 2016', 'FOB (Baht)')","('Jan - Apr 2016', 'Quantity')","('Jan - Apr 2016', 'FOB (Baht)')"
IN,INDIA,400,41187,400,41187
MM,MYANMAR,600,20000,610,20003
SUM,SUM,1000,61187,1010,61190
