"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'FOB (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'FOB (Baht)')"
CN,CHINA,51,1632,51,1632
ID,INDONESIA,4,38000,4,38000
VN,VIETNAM,10,32,10,32
SUM,SUM,65,39664,65,39664
