"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'FOB (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'FOB (Baht)')"
ID,INDONESIA,1800,153583,1800,153583
VN,VIETNAM,4000,522136,4000,522136
SUM,SUM,5800,675719,5800,675719
