"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'FOB (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'FOB (Baht)')"
IN,INDIA,15500,894704,15500,894704
ID,INDONESIA,16000,1165196,16000,1165196
PK,PAKISTAN,6950,552983,6950,552983
SUM,SUM,38450,2612883,38450,2612883
