"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2013', 'Quantity')","('Dec 2013', 'FOB (Baht)')","('Jan - Dec 2013', 'Quantity')","('Jan - Dec 2013', 'FOB (Baht)')"
CN,CHINA,0,0,2575,203882
IN,INDIA,2300,333360,28100,2588204
JP,JAPAN,0,0,23973,2153821
KR,"KOREA,REPUBLIC OF",0,0,25,2998
PH,PHILIPPINES,22850,1669398,374700,29825408
SUM,SUM,25150,2002758,429373,34774313
