"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2018', 'Quantity')","('Dec 2018', 'FOB (Baht)')","('Jan - Dec 2018', 'Quantity')","('Jan - Dec 2018', 'FOB (Baht)')"
CN,CHINA,0,0,476219,11067866
IN,INDIA,800,483560,800,483560
JP,JAPAN,0,0,4143,168399
SUM,SUM,800,483560,481162,11719825
