"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2017', 'Quantity')","('Mar 2017', 'FOB (Baht)')","('Jan - Mar 2017', 'Quantity')","('Jan - Mar 2017', 'FOB (Baht)')"
JP,JAPAN,0,0,380,173034
MM,MYANMAR,1600,64000,1600,64000
SUM,SUM,1600,64000,1980,237034
