"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'FOB (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'FOB (Baht)')"
KH,CAMBODIA,19680,818670,19680,818670
IN,INDIA,96000,3274879,96000,3274879
ID,INDONESIA,1,2066,1,2066
LA,LAO PDR,27653,1827605,27653,1827605
MM,MYANMAR,144,21690,144,21690
CH,SWITZERLAND,25,331,25,331
SUM,SUM,143503,5945241,143503,5945241
