"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2020', 'Quantity')","('Aug 2020', 'FOB (Baht)')","('Jan - Aug 2020', 'Quantity')","('Jan - Aug 2020', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,75,3240
IN,INDIA,0,0,300,13543
KR,"KOREA,REPUBLIC OF",0,0,2175,106952
SUM,SUM,0,0,2550,123735
