"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2018', 'Quantity')","('Nov 2018', 'FOB (Baht)')","('Jan - Nov 2018', 'Quantity')","('Jan - Nov 2018', 'FOB (Baht)')"
CN,CHINA,200,16999,310400,3453666
HK,HONG KONG,34,1620,288,31040
IN,INDIA,0,0,1950,88677
ID,INDONESIA,500,60103,4500,555967
JP,JAPAN,250,21630,4000,380936
PH,PHILIPPINES,10850,649394,344150,19849155
SG,SINGAPORE,0,0,4,9249
SUM,SUM,11834,749746,665292,24368690
