"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'FOB (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'FOB (Baht)')"
JP,JAPAN,100,41292,100,41292
KR,"KOREA,REPUBLIC OF",0,0,145,73627
MM,MYANMAR,9000,360000,32500,805000
SUM,SUM,9100,401292,32745,919919
