"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'FOB (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'FOB (Baht)')"
ID,INDONESIA,195200,10913275,195200,10913275
PH,PHILIPPINES,11000,979152,11000,979152
SUM,SUM,206200,11892427,206200,11892427
