"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
IN,INDIA,7000,861686,7000,861686
JP,JAPAN,380,186511,380,186511
SUM,SUM,7380,1048197,7380,1048197
