"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2018', 'Quantity')","('Aug 2018', 'FOB (Baht)')","('Jan - Aug 2018', 'Quantity')","('Jan - Aug 2018', 'FOB (Baht)')"
CN,CHINA,0,0,476219,11067866
JP,JAPAN,50,9239,50,9239
SUM,SUM,50,9239,476269,11077105
