"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
AU,AUSTRALIA,32000,4164673,32000,4164673
CN,CHINA,1447700,11801385,1447700,11801385
ID,INDONESIA,34,1014,34,1014
JP,JAPAN,48000,2017062,48000,2017062
KR,"KOREA,REPUBLIC OF",200,13494,200,13494
VN,VIETNAM,9940,728806,9940,728806
SUM,SUM,1537874,18726434,1537874,18726434
