"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2017', 'Quantity')","('Sept 2017', 'FOB (Baht)')","('Jan - Sept 2017', 'Quantity')","('Jan - Sept 2017', 'FOB (Baht)')"
IN,INDIA,0,0,19900,2351431
JP,JAPAN,306,280642,1562,1027133
MM,MYANMAR,0,0,3100,102000
SUM,SUM,306,280642,24562,3480564
