"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'FOB (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'FOB (Baht)')"
HK,HONG KONG,0,0,52,73587
ID,INDONESIA,800,144048,1900,345469
PH,PHILIPPINES,39375,2079705,57875,3037074
SG,SINGAPORE,4,5102,9,11950
SUM,SUM,40179,2228855,59836,3468080
