"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2018', 'Quantity')","('Oct 2018', 'FOB (Baht)')","('Jan - Oct 2018', 'Quantity')","('Jan - Oct 2018', 'FOB (Baht)')"
IN,INDIA,0,0,57450,6985603
JP,JAPAN,60,50452,1589,964304
MM,MYANMAR,5900,352500,90800,1614700
PH,PHILIPPINES,0,0,45,16
SG,SINGAPORE,180,53760,180,53760
SUM,SUM,6140,456712,150064,9618383
