"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'FOB (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'FOB (Baht)')"
IN,INDIA,10000,1128546,10000,1128546
JP,JAPAN,380,189044,380,189044
MM,MYANMAR,1500,37500,1500,37500
SUM,SUM,11880,1355090,11880,1355090
