"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'FOB (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'FOB (Baht)')"
BE,BELGIUM,52,2068,52,2068
GH,GHANA,9200,267386,9200,267386
JP,JAPAN,18,1433,18,1433
LK,SRI LANKA,17750,527707,17750,527707
SUM,SUM,27020,798594,27020,798594
