"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'FOB (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'FOB (Baht)')"
CN,CHINA,550,32690,550,32690
PH,PHILIPPINES,25000,1814851,25000,1814851
SUM,SUM,25550,1847541,25550,1847541
