"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2013', 'Quantity')","('Jul 2013', 'FOB (Baht)')","('Jan - Jul 2013', 'Quantity')","('Jan - Jul 2013', 'FOB (Baht)')"
CN,CHINA,0,0,550,32690
JP,JAPAN,5475,468070,10775,857377
PH,PHILIPPINES,57000,4355506,206500,14920915
SUM,SUM,62475,4823576,217825,15810982
