"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
CN,CHINA,1300,57892,1300,57892
IN,INDIA,184725,21684493,184725,21684493
ID,INDONESIA,51000,1992735,51000,1992735
KR,"KOREA,REPUBLIC OF",2000,199464,2000,199464
MX,MEXICO,24750,1162613,24750,1162613
VN,VIETNAM,28475,1364854,28475,1364854
SUM,SUM,292250,26462051,292250,26462051
