"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2018', 'Quantity')","('Sept 2018', 'FOB (Baht)')","('Jan - Sept 2018', 'Quantity')","('Jan - Sept 2018', 'FOB (Baht)')"
CN,CHINA,0,0,310200,3436667
HK,HONG KONG,14,850,248,29097
IN,INDIA,0,0,1950,88677
ID,INDONESIA,0,0,4000,495864
JP,JAPAN,375,11000,525,15273
PH,PHILIPPINES,19800,1213378,311900,17895745
SG,SINGAPORE,4,9249,4,9249
SUM,SUM,20193,1234477,628827,21970572
