"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2019', 'Quantity')","('Mar 2019', 'FOB (Baht)')","('Jan - Mar 2019', 'Quantity')","('Jan - Mar 2019', 'FOB (Baht)')"
IN,INDIA,10000,1176099,27000,3234655
JP,JAPAN,0,0,455,254536
MM,MYANMAR,6400,72000,6400,72000
SUM,SUM,16400,1248099,33855,3561191
