"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2014', 'Quantity')","('Feb 2014', 'FOB (Baht)')","('Jan - Feb 2014', 'Quantity')","('Jan - Feb 2014', 'FOB (Baht)')"
CN,CHINA,16000,1086741,16000,1086741
ID,INDONESIA,100,6100,100,6100
KR,"KOREA,REPUBLIC OF",50,1582,50,1582
SUM,SUM,16150,1094423,16150,1094423
