"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2020', 'Quantity')","('Apr 2020', 'FOB (Baht)')","('Jan - Apr 2020', 'Quantity')","('Jan - Apr 2020', 'FOB (Baht)')"
CN,CHINA,36300,2036372,51000,3264620
IN,INDIA,0,0,121000,14040474
ID,INDONESIA,61400,2761172,268450,12869499
JP,JAPAN,0,0,3000,147096
MX,MEXICO,24750,1097903,49500,2159696
TW,"TAIWAN, PROVINCE OF CHINA",49759,967407,49759,967407
VN,VIETNAM,16000,496699,38400,1255483
SUM,SUM,188209,7359553,581109,34704275
