"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2016', 'Quantity')","('Oct 2016', 'FOB (Baht)')","('Jan - Oct 2016', 'Quantity')","('Jan - Oct 2016', 'FOB (Baht)')"
FR,FRANCE,680,175714,680,175714
IN,INDIA,0,0,400,41187
JP,JAPAN,0,0,190,109862
MM,MYANMAR,850,78732,1860,149885
SUM,SUM,1530,254446,3130,476648
