"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2022', 'Quantity')","('Feb 2022', 'FOB (Baht)')","('Jan - Feb 2022', 'Quantity')","('Jan - Feb 2022', 'FOB (Baht)')"
HK,HONG KONG,14,6598,43,51880
SG,SINGAPORE,0,0,256,368448
SUM,SUM,14,6598,299,420328
