"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2020', 'Quantity')","('Mar 2020', 'FOB (Baht)')","('Jan - Mar 2020', 'Quantity')","('Jan - Mar 2020', 'FOB (Baht)')"
CN,CHINA,13300,1178997,14700,1228248
IN,INDIA,47000,5902560,121000,14040474
ID,INDONESIA,93750,3717572,207050,10108327
JP,JAPAN,3000,147096,3000,147096
MX,MEXICO,0,0,24750,1061793
VN,VIETNAM,17000,516560,22400,758784
SUM,SUM,174050,11462785,392900,27344722
