"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2019', 'Quantity')","('Dec 2019', 'FOB (Baht)')","('Jan - Dec 2019', 'Quantity')","('Jan - Dec 2019', 'FOB (Baht)')"
KH,CAMBODIA,0,0,0,10776
CN,CHINA,0,0,130730,843917
HK,HONG KONG,0,0,276,162320
ID,INDONESIA,0,0,2000,238924
JP,JAPAN,0,0,75,4052
MY,MALAYSIA,0,0,1,18529
PH,PHILIPPINES,11000,606377,271325,15172624
GB,UNITED KINGDOM,0,0,94,62596
SUM,SUM,11000,606377,404501,16513738
