"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2015', 'Quantity')","('Feb 2015', 'FOB (Baht)')","('Jan - Feb 2015', 'Quantity')","('Jan - Feb 2015', 'FOB (Baht)')"
CN,CHINA,0,0,14,14367
ID,INDONESIA,0,0,17000,1017088
NZ,NEW ZEALAND,12000,370185,24400,756552
SUM,SUM,12000,370185,41414,1788007
