"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'FOB (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'FOB (Baht)')"
AU,AUSTRALIA,5000,453847,5000,453847
CN,CHINA,74800,6554823,74800,6554823
IN,INDIA,127075,9311404,127075,9311404
KR,"KOREA,REPUBLIC OF",150,8816,150,8816
PH,PHILIPPINES,6275,528799,6275,528799
SUM,SUM,213300,16857689,213300,16857689
