"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2013', 'Quantity')","('Feb 2013', 'FOB (Baht)')","('Jan - Feb 2013', 'Quantity')","('Jan - Feb 2013', 'FOB (Baht)')"
CN,CHINA,0,0,550,32690
PH,PHILIPPINES,23000,1589870,48000,3404721
SUM,SUM,23000,1589870,48550,3437411
