"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2022', 'Quantity')","('Feb 2022', 'FOB (Baht)')","('Jan - Feb 2022', 'Quantity')","('Jan - Feb 2022', 'FOB (Baht)')"
BN,BRUNEI DARUSSALAM,0,0,10000,454370
JP,JAPAN,25,821,25,821
TR,TÜRKIYE,4800,393893,21000,1764895
US,UNITED STATES,6000,1111565,15600,2000777
VN,VIETNAM,57000,3343997,95000,5703877
SUM,SUM,67825,4850276,141625,9924740
