"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'FOB (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'FOB (Baht)')"
CN,CHINA,3450,267309,3450,267309
ID,INDONESIA,26000,3708572,26000,3708572
JP,JAPAN,322,32641,322,32641
KR,"KOREA,REPUBLIC OF",60000,5837365,60000,5837365
LA,LAO PDR,14500,660000,14500,660000
PK,PAKISTAN,1500,137310,1500,137310
PH,PHILIPPINES,24000,1352929,24000,1352929
VN,VIETNAM,56000,2995795,56000,2995795
SUM,SUM,185772,14991921,185772,14991921
