"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2012', 'Quantity')","('Jul 2012', 'FOB (Baht)')","('Jan - Jul 2012', 'Quantity')","('Jan - Jul 2012', 'FOB (Baht)')"
AU,AUSTRALIA,50,1562,150,5858
KH,CAMBODIA,280000,10034167,1060000,44622156
CN,CHINA,600,44838,41975,2845901
KR,"KOREA,REPUBLIC OF",0,0,300,25115
SUM,SUM,280650,10080567,1102425,47499030
