"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'FOB (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'FOB (Baht)')"
CN,CHINA,100,14628,100,14628
IN,INDIA,14700,2105177,14700,2105177
ID,INDONESIA,400,32289,400,32289
NZ,NEW ZEALAND,12000,1257709,12000,1257709
AE,UNITED ARAB EMIRATES,25000,2625683,25000,2625683
SUM,SUM,52200,6035486,52200,6035486
