"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
AU,AUSTRALIA,150,164100,150,164100
CN,CHINA,20000,1153101,20000,1153101
IN,INDIA,248,163166,248,163166
LA,LAO PDR,2,675,2,675
MY,MALAYSIA,67370,3617848,67370,3617848
TW,"TAIWAN, PROVINCE OF CHINA",1000,64874,1000,64874
SUM,SUM,88770,5163764,88770,5163764
