"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2021', 'Quantity')","('Dec 2021', 'FOB (Baht)')","('Jan - Dec 2021', 'Quantity')","('Jan - Dec 2021', 'FOB (Baht)')"
CN,CHINA,0,0,750,36826
IN,INDIA,200,9287,200,9287
JP,JAPAN,0,0,25,4161
ZA,SOUTH AFRICA,0,0,135000,9984664
SUM,SUM,200,9287,135975,10034938
