"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2022', 'Quantity')","('Apr 2022', 'FOB (Baht)')","('Jan - Apr 2022', 'Quantity')","('Jan - Apr 2022', 'FOB (Baht)')"
BN,BRUNEI DARUSSALAM,10000,569292,20000,1023662
JP,JAPAN,0,0,150,4816
TR,TÜRKIYE,0,0,23400,1958948
US,UNITED STATES,15600,1370509,37800,3957662
VN,VIETNAM,38000,2548476,152000,9400588
SUM,SUM,63600,4488277,233350,16345676
