"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2015', 'Quantity')","('Apr 2015', 'FOB (Baht)')","('Jan - Apr 2015', 'Quantity')","('Jan - Apr 2015', 'FOB (Baht)')"
IN,INDIA,0,0,2030,131107
ID,INDONESIA,50,15643,200,54847
SUM,SUM,50,15643,2230,185954
