"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2020', 'Quantity')","('Jul 2020', 'FOB (Baht)')","('Jan - Jul 2020', 'Quantity')","('Jan - Jul 2020', 'FOB (Baht)')"
CN,CHINA,400,13072,1400,45452
JP,JAPAN,0,0,25,11167
KR,"KOREA,REPUBLIC OF",0,0,25,1847
ZA,SOUTH AFRICA,0,0,30000,2151914
SUM,SUM,400,13072,31450,2210380
