"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'FOB (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'FOB (Baht)')"
IR,IRAN (ISLAMIC REPUBLIC OF),20060,1195495,20060,1195495
JP,JAPAN,465,70798,465,70798
LA,LAO PDR,40,2400,40,2400
LK,SRI LANKA,6000,294400,6000,294400
VN,VIETNAM,0,3330,0,3330
SUM,SUM,26565,1566423,26565,1566423
