"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
CN,CHINA,6397875,427392274,6397875,427392274
IN,INDIA,253000,14491522,253000,14491522
LA,LAO PDR,480,67848,480,67848
MY,MALAYSIA,17964,1178574,17964,1178574
PK,PAKISTAN,19500,1081040,19500,1081040
PH,PHILIPPINES,3725,271444,3725,271444
SG,SINGAPORE,200,7859,200,7859
VN,VIETNAM,61200,4009098,61200,4009098
SUM,SUM,6753944,448499659,6753944,448499659
