"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'FOB (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'FOB (Baht)')"
DE,GERMANY,169,3745,169,3745
MM,MYANMAR,200,2880,200,2880
SUM,SUM,369,6625,369,6625
