"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
AU,AUSTRALIA,11,201,11,201
TR,TÜRKIYE,6000,434571,6000,434571
US,UNITED STATES,27750,2013201,27750,2013201
VN,VIETNAM,38000,1782112,38000,1782112
SUM,SUM,71761,4230085,71761,4230085
