"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2013', 'Quantity')","('Apr 2013', 'FOB (Baht)')","('Jan - Apr 2013', 'Quantity')","('Jan - Apr 2013', 'FOB (Baht)')"
KH,CAMBODIA,45000,1967059,540000,23702302
CN,CHINA,20000,1380808,164610,7526523
IN,INDIA,0,0,3000,86038
ID,INDONESIA,17000,844337,34000,1717033
JP,JAPAN,1200,60363,1300,73526
KR,"KOREA,REPUBLIC OF",0,0,125,7467
SG,SINGAPORE,0,0,300,47
SUM,SUM,83200,4252567,743335,33112936
