"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2022', 'Quantity')","('Jul 2022', 'FOB (Baht)')","('Jan - Jul 2022', 'Quantity')","('Jan - Jul 2022', 'FOB (Baht)')"
HK,HONG KONG,3,14095,117,154254
SG,SINGAPORE,92,131543,412,616091
SUM,SUM,95,145638,529,770345
