"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'FOB (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'FOB (Baht)')"
ID,INDONESIA,35000,1432465,35000,1432465
JP,JAPAN,39000,2179906,39000,2179906
MU,MAURITIUS,31700,1770075,31700,1770075
NC,NEW CALEDONIA,27000,1487553,27000,1487553
PH,PHILIPPINES,5000,244831,5000,244831
VN,VIETNAM,161750,7702115,161750,7702115
SUM,SUM,299450,14816945,299450,14816945
