"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2014', 'Quantity')","('Dec 2014', 'FOB (Baht)')","('Jan - Dec 2014', 'Quantity')","('Jan - Dec 2014', 'FOB (Baht)')"
BN,BRUNEI DARUSSALAM,0,0,12,18600
CN,CHINA,1,32,1,32
JP,JAPAN,0,0,2438,854296
MM,MYANMAR,0,0,1050,21000
SG,SINGAPORE,0,0,152,10559
TW,"TAIWAN, PROVINCE OF CHINA",0,0,150,4751
AE,UNITED ARAB EMIRATES,0,0,18,11800
SUM,SUM,1,32,3821,921038
