"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
KH,CAMBODIA,0,10776,0,10776
ID,INDONESIA,1000,121263,1000,121263
PH,PHILIPPINES,45300,2661195,45300,2661195
SUM,SUM,46300,2793234,46300,2793234
