"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2012', 'Quantity')","('Apr 2012', 'FOB (Baht)')","('Jan - Apr 2012', 'Quantity')","('Jan - Apr 2012', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,100,4296
KH,CAMBODIA,120000,5841563,555000,24514063
CN,CHINA,0,0,20000,1471281
KR,"KOREA,REPUBLIC OF",0,0,300,25115
SUM,SUM,120000,5841563,575400,26014755
