"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2020', 'Quantity')","('Apr 2020', 'FOB (Baht)')","('Jan - Apr 2020', 'Quantity')","('Jan - Apr 2020', 'FOB (Baht)')"
CN,CHINA,0,0,1550,762801
IN,INDIA,0,0,536,330858
ID,INDONESIA,90300,4710642,90300,4710642
JP,JAPAN,0,0,815,52248
NO,NORWAY,0,0,595,5377
ZA,SOUTH AFRICA,0,0,20000,610550
SUM,SUM,90300,4710642,113796,6472476
