"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2017', 'Quantity')","('Nov 2017', 'FOB (Baht)')","('Jan - Nov 2017', 'Quantity')","('Jan - Nov 2017', 'FOB (Baht)')"
HK,HONG KONG,5,1315,37,15526
ID,INDONESIA,0,0,68475,8134177
JP,JAPAN,0,0,125,12423
MY,MALAYSIA,0,0,11500,1011335
PH,PHILIPPINES,42800,2500204,308120,19183250
SUM,SUM,42805,2501519,388257,28356711
