"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2020', 'Quantity')","('Sept 2020', 'FOB (Baht)')","('Jan - Sept 2020', 'Quantity')","('Jan - Sept 2020', 'FOB (Baht)')"
CN,CHINA,0,0,1500,103321
IN,INDIA,0,0,1300,55794
ID,INDONESIA,0,0,5825,671950
JP,JAPAN,0,0,8105,731214
PH,PHILIPPINES,12500,635270,194025,9949772
SUM,SUM,12500,635270,210755,11512051
