"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2018', 'Quantity')","('Dec 2018', 'FOB (Baht)')","('Jan - Dec 2018', 'Quantity')","('Jan - Dec 2018', 'FOB (Baht)')"
IN,INDIA,0,0,57450,6985603
JP,JAPAN,145,109786,2549,1730933
KR,"KOREA,REPUBLIC OF",0,0,1,32
MM,MYANMAR,3040,80000,95490,1718715
PH,PHILIPPINES,0,0,45,16
SG,SINGAPORE,0,0,180,53760
SUM,SUM,3185,189786,155715,10489059
