"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2012', 'Quantity')","('Aug 2012', 'FOB (Baht)')","('Jan - Aug 2012', 'Quantity')","('Jan - Aug 2012', 'FOB (Baht)')"
IN,INDIA,0,0,9000,800294
ID,INDONESIA,0,0,34750,3074573
SUM,SUM,0,0,43750,3874867
