"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2014', 'Quantity')","('Dec 2014', 'FOB (Baht)')","('Jan - Dec 2014', 'Quantity')","('Jan - Dec 2014', 'FOB (Baht)')"
ID,INDONESIA,18100,1324451,63575,4864656
LA,LAO PDR,30000,775000,90000,2391000
SUM,SUM,48100,2099451,153575,7255656
