"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2020', 'Quantity')","('Sept 2020', 'FOB (Baht)')","('Jan - Sept 2020', 'Quantity')","('Jan - Sept 2020', 'FOB (Baht)')"
JP,JAPAN,2,139,162,45009
VN,VIETNAM,0,0,25,6775
SUM,SUM,2,139,187,51784
